Row,YearSampled,Pasture,C3PGObj,Plot,Transect,Distance,Block,Treatment,Ecosite,FGCode,kgPerHa
357,2013,19N,,1,4,20,6,TGM,Sandy,C3PG,816.4430286
358,2013,19N,,1,4,20,6,TGM,Sandy,FORB,22.0660278
359,2013,19N,,1,4,20,6,TGM,Sandy,SD,132.3961668
360,2013,19N,,1,4,20,6,TGM,Sandy,WSPG,53.81958
361,2013,19N,,2,1,10,6,TGM,Sandy,BOBU,297.6222774
362,2013,19N,,2,1,10,6,TGM,Sandy,C3PG,437.5531854
363,2013,19N,,2,1,10,6,TGM,Sandy,FORB,10.2257202
364,2013,19N,,2,1,10,6,TGM,Sandy,SD,174.3754392
365,2013,19N,,2,1,10,6,TGM,Sandy,SS,211.5109494
366,2013,19N,,2,1,10,6,TGM,Sandy,WSPG,31.2153564
367,2013,19N,,2,1,20,6,TGM,Sandy,BOBU,393.4211298
368,2013,19N,,2,1,20,6,TGM,Sandy,C3PG,18.836853
369,2013,19N,,2,1,20,6,TGM,Sandy,FORB,59.7397338
370,2013,19N,,2,1,20,6,TGM,Sandy,SD,95.7988524
371,2013,19N,,2,4,10,6,TGM,Sandy,BOBU,128.0906004
372,2013,19N,,2,4,10,6,TGM,Sandy,C3PG,864.3424548
373,2013,19N,,2,4,10,6,TGM,Sandy,FORB,3.2291748
374,2013,19N,,2,4,10,6,TGM,Sandy,SD,265.3305294
375,2013,19N,,2,4,20,6,TGM,Sandy,BOBU,255.643005
376,2013,19N,,2,4,20,6,TGM,Sandy,C3PG,11.3021118
377,2013,19N,,2,4,20,6,TGM,Sandy,FORB,5.9201538
378,2013,19N,,2,4,20,6,TGM,Sandy,SD,248.6464596
379,2013,19N,,2,4,20,6,TGM,Sandy,WSPG,124.8614256
380,2013,19N,,3,1,10,6,TGM,Sandy,BOBU,36.0591186
381,2013,19N,,3,1,10,6,TGM,Sandy,C3PG,379.9662348
382,2013,19N,,3,1,10,6,TGM,Sandy,SD,453.1608636
383,2013,19N,,3,1,10,6,TGM,Sandy,WSPG,508.595031
384,2013,19N,,3,1,20,6,TGM,Sandy,BOBU,134.0107542
385,2013,19N,,3,1,20,6,TGM,Sandy,C3PG,347.6744868
386,2013,19N,,3,1,20,6,TGM,Sandy,FORB,7.5347412
387,2013,19N,,3,1,20,6,TGM,Sandy,SD,369.2023188
388,2013,19N,,3,1,20,6,TGM,Sandy,WSPG,91.493286
389,2013,19N,,3,4,10,6,TGM,Sandy,BOBU,332.0668086
390,2013,19N,,3,4,10,6,TGM,Sandy,C3PG,114.6357054
391,2013,19N,,3,4,10,6,TGM,Sandy,FORB,10.2257202
392,2013,19N,,3,4,10,6,TGM,Sandy,SD,4.8437622
393,2013,19N,,3,4,20,6,TGM,Sandy,BOBU,260.4867672
394,2013,19N,,3,4,20,6,TGM,Sandy,FORB,57.0487548
395,2013,19N,,3,4,20,6,TGM,Sandy,SD,5.381958
396,2013,19N,,4,1,10,6,TGM,Sandy,BOBU,426.2510736
397,2013,19N,,4,1,10,6,TGM,Sandy,FORB,41.9792724
398,2013,19N,,4,1,10,6,TGM,Sandy,SD,171.6844602
399,2013,19N,,4,1,10,6,TGM,Sandy,WSPG,82.8821532
400,2013,19N,,4,1,20,6,TGM,Sandy,BOBU,307.8479976
401,2013,19N,,4,1,20,6,TGM,Sandy,C3PG,348.7508784
402,2013,19N,,4,1,20,6,TGM,Sandy,SD,92.0314818
403,2013,19N,,4,1,20,6,TGM,Sandy,SS,93.6460692
404,2013,19N,,4,4,10,6,TGM,Sandy,BOBU,332.0668086
405,2013,19N,,4,4,10,6,TGM,Sandy,C3PG,41.4410766
406,2013,19N,,4,4,10,6,TGM,Sandy,FORB,3.7673706
407,2013,19N,,4,4,10,6,TGM,Sandy,SD,9.6875244
408,2013,19N,,4,4,20,6,TGM,Sandy,BOBU,68.3508666
409,2013,19N,,4,4,20,6,TGM,Sandy,C3PG,40.9028808
410,2013,19N,,4,4,20,6,TGM,Sandy,FORB,674.3593374
411,2013,19N,,4,4,20,6,TGM,Sandy,SD,5.381958
412,2013,20NW,,1,1,10,10,AGM,Sandy,BOBU,5.9201538
413,2013,20NW,,1,1,10,10,AGM,Sandy,C3PG,731.4080922
414,2013,20NW,,1,1,10,10,AGM,Sandy,FORB,19.9132446
415,2013,20NW,,1,1,10,10,AGM,Sandy,SD,327.2230464
416,2013,20NW,,1,1,10,10,AGM,Sandy,WSPG,114.0975096
417,2013,20NW,,1,1,20,10,AGM,Sandy,C3PG,727.6407216
418,2013,20NW,,1,1,20,10,AGM,Sandy,SD,330.990417
419,2013,20NW,,1,1,20,10,AGM,Sandy,WSPG,11.8403076
420,2013,20NW,,1,4,10,10,AGM,Sandy,BOBU,223.351257
421,2013,20NW,,1,4,10,10,AGM,Sandy,C3PG,862.1896716
422,2013,20NW,,1,4,10,10,AGM,Sandy,SD,629.689086
423,2013,20NW,,1,4,10,10,AGM,Sandy,WSPG,299.7750606
424,2013,20NW,,1,4,20,10,AGM,Sandy,BOBU,168.4552854
425,2013,20NW,,1,4,20,10,AGM,Sandy,C3PG,658.2134634
426,2013,20NW,,1,4,20,10,AGM,Sandy,SD,642.6057852
427,2013,20NW,,1,4,20,10,AGM,Sandy,WSPG,52.7431884
428,2013,20NW,,2,1,10,10,AGM,Sandy,AG,4.8437622
429,2013,20NW,,2,1,10,10,AGM,Sandy,C3PG,330.4522212
430,2013,20NW,,2,1,10,10,AGM,Sandy,FORB,15.6076782
431,2013,20NW,,2,1,10,10,AGM,Sandy,SD,237.8825436
432,2013,20NW,,2,1,10,10,AGM,Sandy,WSPG,575.869506
433,2013,20NW,,2,1,20,10,AGM,Sandy,AG,9.6875244
434,2013,20NW,,2,1,20,10,AGM,Sandy,BOBU,9.6875244
435,2013,20NW,,2,1,20,10,AGM,Sandy,C3PG,235.7297604
436,2013,20NW,,2,1,20,10,AGM,Sandy,FORB,110.330139
437,2013,20NW,,2,1,20,10,AGM,Sandy,SD,20.9896362
438,2013,20NW,,2,1,20,10,AGM,Sandy,WSPG,171.6844602
439,2013,20NW,,2,4,10,10,AGM,Sandy,BOBU,890.714049
440,2013,20NW,,2,4,10,10,AGM,Sandy,C3PG,756.165099
441,2013,20NW,,2,4,10,10,AGM,Sandy,SD,270.1742916
442,2013,20NW,,2,4,20,10,AGM,Sandy,C3PG,1243.232298
443,2013,20NW,,2,4,20,10,AGM,Sandy,SD,599.5501212
444,2013,20NW,,2,4,20,10,AGM,Sandy,WSPG,44.6702514
445,2013,20NW,,3,1,10,10,AGM,Sandy,AG,73.7328246
446,2013,20NW,,3,1,10,10,AGM,Sandy,BOBU,779.3075184
447,2013,20NW,,3,1,10,10,AGM,Sandy,SD,26.3715942
448,2013,20NW,,3,1,10,10,AGM,Sandy,WSPG,2.1527832
449,2013,20NW,,3,1,20,10,AGM,Sandy,AG,224.9658444
450,2013,20NW,,3,1,20,10,AGM,Sandy,FORB,120.5558592
451,2013,20NW,,3,1,20,10,AGM,Sandy,SD,110.8683348
452,2013,20NW,,3,1,20,10,AGM,Sandy,WSPG,789.5332386
453,2013,20NW,,3,4,10,10,AGM,Sandy,AG,65.6598876
454,2013,20NW,,3,4,10,10,AGM,Sandy,C3PG,159.8441526
455,2013,20NW,,3,4,10,10,AGM,Sandy,FORB,0.5381958
456,2013,20NW,,3,4,10,10,AGM,Sandy,SD,151.2330198
457,2013,20NW,,3,4,10,10,AGM,Sandy,WSPG,788.9950428
458,2013,20NW,,3,4,20,10,AGM,Sandy,BOBU,770.6963856
459,2013,20NW,,3,4,20,10,AGM,Sandy,C3PG,57.0487548
460,2013,20NW,,3,4,20,10,AGM,Sandy,FORB,44.1320556
461,2013,20NW,,3,4,20,10,AGM,Sandy,SD,59.7397338
462,2013,20NW,,3,4,20,10,AGM,Sandy,WSPG,48.9758178
463,2013,20NW,,4,1,10,10,AGM,Sandy,AG,164.6879148
464,2013,20NW,,4,1,10,10,AGM,Sandy,BOBU,64.583496
465,2013,20NW,,4,1,10,10,AGM,Sandy,FORB,104.4099852
466,2013,20NW,,4,1,10,10,AGM,Sandy,SD,192.6740964
467,2013,20NW,,4,1,10,10,AGM,Sandy,WSPG,847.1201892
468,2013,20NW,,4,1,20,10,AGM,Sandy,AG,18.836853
469,2013,20NW,,4,1,20,10,AGM,Sandy,BOBU,69.965454
470,2013,20NW,,4,1,20,10,AGM,Sandy,C3PG,347.6744868
471,2013,20NW,,4,1,20,10,AGM,Sandy,FORB,9.6875244
472,2013,20NW,,4,1,20,10,AGM,Sandy,SD,1509.639219
473,2013,20NW,,4,1,20,10,AGM,Sandy,WSPG,778.7693226
474,2013,20NW,,4,4,10,10,AGM,Sandy,AG,3.7673706
475,2013,20NW,,4,4,10,10,AGM,Sandy,BOBU,39.8264892
476,2013,20NW,,4,4,10,10,AGM,Sandy,C3PG,31.7535522
477,2013,20NW,,4,4,10,10,AGM,Sandy,FORB,546.8069328
478,2013,20NW,,4,4,10,10,AGM,Sandy,SD,12.9166992
479,2013,20NW,,4,4,10,10,AGM,Sandy,WSPG,268.5597042
480,2013,20NW,,4,4,20,10,AGM,Sandy,AG,20.9896362
481,2013,20NW,,4,4,20,10,AGM,Sandy,C3PG,224.9658444
482,2013,20NW,,4,4,20,10,AGM,Sandy,FORB,108.7155516
483,2013,20NW,,4,4,20,10,AGM,Sandy,SD,501.5984856
484,2013,20NW,,4,4,20,10,AGM,Sandy,WSPG,357.3620112
485,2013,20NW,,5,1,10,10,AGM,Salt Flats,BOBU,27.9861816
486,2013,20NW,,5,1,10,10,AGM,Salt Flats,C3PG,601.1647086
487,2013,20NW,,5,1,10,10,AGM,Salt Flats,SD,1432.67722
488,2013,20NW,,5,1,10,10,AGM,Salt Flats,WSPG,1677.556309
489,2013,20NW,,5,1,20,10,AGM,Salt Flats,AG,19.3750488
490,2013,20NW,,5,1,20,10,AGM,Salt Flats,BOBU,509.6714226
491,2013,20NW,,5,1,20,10,AGM,Salt Flats,C3PG,185.1393552
492,2013,20NW,,5,1,20,10,AGM,Salt Flats,FORB,24.218811
493,2013,20NW,,5,1,20,10,AGM,Salt Flats,SD,419.2545282
494,2013,20NW,,5,1,20,10,AGM,Salt Flats,WSPG,252.952026
495,2013,20NW,,5,4,10,10,AGM,Salt Flats,BOBU,375.6606684
496,2013,20NW,,5,4,10,10,AGM,Salt Flats,C3PG,315.9209346
497,2013,20NW,,5,4,10,10,AGM,Salt Flats,SD,202.3616208
498,2013,20NW,,5,4,10,10,AGM,Salt Flats,WSPG,249.7228512
499,2013,20NW,,5,4,20,10,AGM,Salt Flats,BOBU,289.0111446
500,2013,20NW,,5,4,20,10,AGM,Salt Flats,FORB,11.8403076
501,2013,20NW,,5,4,20,10,AGM,Salt Flats,SD,431.0948358
502,2013,20NW,,5,4,20,10,AGM,Salt Flats,WSPG,1281.4442
503,2013,20NW,,6,1,10,10,AGM,Salt Flats,BOBU,148.003845
504,2013,20NW,,6,1,10,10,AGM,Salt Flats,C3PG,142.621887
505,2013,20NW,,6,1,10,10,AGM,Salt Flats,FORB,15.6076782
506,2013,20NW,,6,1,10,10,AGM,Salt Flats,SD,264.2541378
507,2013,20NW,,6,1,10,10,AGM,Salt Flats,WSPG,553.8034782
508,2013,20NW,,6,1,20,10,AGM,Salt Flats,BOBU,52.7431884
509,2013,20NW,,6,1,20,10,AGM,Salt Flats,C3PG,221.7366696
510,2013,20NW,,6,1,20,10,AGM,Salt Flats,FORB,24.7570068
511,2013,20NW,,6,1,20,10,AGM,Salt Flats,SD,824.5159656
512,2013,20NW,,6,1,20,10,AGM,Salt Flats,WSPG,1423.527891
513,2013,20NW,,6,4,10,10,AGM,Salt Flats,BOBU,234.6533688
514,2013,20NW,,6,4,10,10,AGM,Salt Flats,C3PG,38.2119018
515,2013,20NW,,6,4,10,10,AGM,Salt Flats,SD,157.1531736
516,2013,20NW,,6,4,10,10,AGM,Salt Flats,WSPG,681.3558828
517,2013,20NW,,6,4,20,10,AGM,Salt Flats,BOBU,942.9190416
518,2013,20NW,,6,4,20,10,AGM,Salt Flats,C3PG,440.2441644
519,2013,20NW,,6,4,20,10,AGM,Salt Flats,SD,280.9382076
520,2013,20NW,,6,4,20,10,AGM,Salt Flats,WSPG,36.0591186
521,2013,20SE,,1,1,20,10,TGM,Sandy,C3PG,432.1712274
522,2013,20SE,,1,1,20,10,TGM,Sandy,SD,150.1566282
523,2013,20SE,,1,1,20,10,TGM,Sandy,WSPG,496.7547234
524,2013,20SE,,1,4,10,10,TGM,Sandy,C3PG,1033.874132
525,2013,20SE,,1,4,10,10,TGM,Sandy,SD,934.3079088
526,2013,20SE,,1,4,20,10,TGM,Sandy,C3PG,1530.628855
527,2013,20SE,,1,4,20,10,TGM,Sandy,FORB,4.3055664
528,2013,20SE,,1,4,20,10,TGM,Sandy,SD,630.2272818
529,2013,20SE,,1,4,20,10,TGM,Sandy,WSPG,46.8230346
530,2013,20SE,,2,1,10,10,TGM,Sandy,C3PG,968.75244
531,2013,20SE,,2,1,10,10,TGM,Sandy,FORB,90.9550902
532,2013,20SE,,2,1,10,10,TGM,Sandy,SD,586.0952262
533,2013,20SE,,2,1,10,10,TGM,Sandy,WSPG,534.9666252
534,2013,20SE,,2,1,20,10,TGM,Sandy,C3PG,1090.384691
535,2013,20SE,,2,1,20,10,TGM,Sandy,FORB,104.948181
536,2013,20SE,,2,1,20,10,TGM,Sandy,SD,19.9132446
537,2013,20SE,,2,1,20,10,TGM,Sandy,WSPG,301.389648
538,2013,20SE,,2,4,10,10,TGM,Sandy,C3PG,1528.476072
539,2013,20SE,,2,4,10,10,TGM,Sandy,SD,1445.593919
540,2013,20SE,,2,4,10,10,TGM,Sandy,WSPG,149.0802366
541,2013,20SE,,2,4,20,10,TGM,Sandy,C3PG,790.0714344
542,2013,20SE,,2,4,20,10,TGM,Sandy,FORB,8.072937
543,2013,20SE,,2,4,20,10,TGM,Sandy,SD,32.8299438
544,2013,20SE,,2,4,20,10,TGM,Sandy,WSPG,315.3827388
545,2013,20SE,,3,1,10,10,TGM,Sandy,BOBU,207.7435788
546,2013,20SE,,3,1,10,10,TGM,Sandy,C3PG,987.589293
547,2013,20SE,,3,1,10,10,TGM,Sandy,SD,888.5612658
548,2013,20SE,,3,1,20,10,TGM,Sandy,BOBU,205.5907956
549,2013,20SE,,3,1,20,10,TGM,Sandy,C3PG,269.0979
550,2013,20SE,,3,1,20,10,TGM,Sandy,FORB,31.2153564
551,2013,20SE,,3,1,20,10,TGM,Sandy,SD,15.0694824
552,2013,20SE,,3,4,10,10,TGM,Sandy,BOBU,43.5938598
553,2013,20SE,,3,4,10,10,TGM,Sandy,C3PG,551.650695
554,2013,20SE,,3,4,10,10,TGM,Sandy,FORB,7.5347412
555,2013,20SE,,3,4,10,10,TGM,Sandy,SD,145.312866
556,2013,20SE,,3,4,10,10,TGM,Sandy,WSPG,49.5140136
557,2013,20SE,,3,4,20,10,TGM,Sandy,BOBU,692.1197988
558,2013,20SE,,3,4,20,10,TGM,Sandy,FORB,116.7884886
559,2013,20SE,,3,4,20,10,TGM,Sandy,SD,60.2779296
560,2013,20SE,,4,1,10,10,TGM,Salt Flats,BOBU,240.0353268
561,2013,20SE,,4,1,10,10,TGM,Salt Flats,C3PG,8.072937
562,2013,20SE,,4,1,10,10,TGM,Salt Flats,SD,1272.833067
563,2013,20SE,,4,1,10,10,TGM,Salt Flats,WSPG,780.38391
564,2013,20SE,,4,1,20,10,TGM,Salt Flats,BOBU,571.0257438
565,2013,20SE,,4,1,20,10,TGM,Salt Flats,C3PG,95.2606566
566,2013,20SE,,4,1,20,10,TGM,Salt Flats,SD,684.5850576
567,2013,20SE,,4,1,20,10,TGM,Salt Flats,WSPG,691.581603
568,2013,20SE,,4,4,10,10,TGM,Salt Flats,BOBU,308.9243892
569,2013,20SE,,4,4,10,10,TGM,Salt Flats,C3PG,809.4464832
570,2013,20SE,,4,4,10,10,TGM,Salt Flats,FORB,19.9132446
571,2013,20SE,,4,4,10,10,TGM,Salt Flats,SD,249.1846554
572,2013,20SE,,4,4,10,10,TGM,Salt Flats,WSPG,53.2813842
573,2013,20SE,,4,4,20,10,TGM,Salt Flats,BOBU,446.1643182
574,2013,20SE,,4,4,20,10,TGM,Salt Flats,C3PG,250.7992428
575,2013,20SE,,4,4,20,10,TGM,Salt Flats,FORB,4.3055664
576,2013,20SE,,4,4,20,10,TGM,Salt Flats,SD,186.7539426
577,2013,20SE,,4,4,20,10,TGM,Salt Flats,WSPG,147.4656492
578,2013,20SE,,5,1,10,10,TGM,Salt Flats,AG,64.0453002
579,2013,20SE,,5,1,10,10,TGM,Salt Flats,BOBU,30.6771606
580,2013,20SE,,5,1,10,10,TGM,Salt Flats,C3PG,119.4794676
581,2013,20SE,,5,1,10,10,TGM,Salt Flats,FORB,20.9896362
582,2013,20SE,,5,1,10,10,TGM,Salt Flats,SD,130.2433836
583,2013,20SE,,5,1,10,10,TGM,Salt Flats,WSPG,206.6671872
584,2013,20SE,,5,1,20,10,TGM,Salt Flats,AG,28.5243774
585,2013,20SE,,5,1,20,10,TGM,Salt Flats,BOBU,67.274475
586,2013,20SE,,5,1,20,10,TGM,Salt Flats,C3PG,670.5919668
587,2013,20SE,,5,1,20,10,TGM,Salt Flats,FORB,68.3508666
588,2013,20SE,,5,1,20,10,TGM,Salt Flats,SD,27.4479858
589,2013,20SE,,5,1,20,10,TGM,Salt Flats,WSPG,27.4479858
590,2013,20SE,,5,4,10,10,TGM,Salt Flats,C3PG,108.1773558
591,2013,20SE,,5,4,10,10,TGM,Salt Flats,SD,748.092162
592,2013,20SE,,5,4,10,10,TGM,Salt Flats,WSPG,1363.249961
593,2013,20SE,,5,4,20,10,TGM,Salt Flats,AG,23.6806152
594,2013,20SE,,5,4,20,10,TGM,Salt Flats,BOBU,301.9278438
595,2013,20SE,,5,4,20,10,TGM,Salt Flats,FORB,2.690979
596,2013,20SE,,5,4,20,10,TGM,Salt Flats,SD,655.5224844
597,2013,20SE,,5,4,20,10,TGM,Salt Flats,WSPG,1238.926732
598,2013,20SE,,6,1,10,10,TGM,Sandy,BOBU,136.7017332
599,2013,20SE,,6,1,10,10,TGM,Sandy,C3PG,33.3681396
600,2013,20SE,,6,1,10,10,TGM,Sandy,FORB,52.7431884
601,2013,20SE,,6,1,10,10,TGM,Sandy,SD,72.656433
602,2013,20SE,,6,1,20,10,TGM,Sandy,BOBU,987.589293
603,2013,20SE,,6,1,20,10,TGM,Sandy,C3PG,519.8971428
604,2013,20SE,,6,1,20,10,TGM,Sandy,FORB,108.1773558
605,2013,20SE,,6,1,20,10,TGM,Sandy,SD,89.8786986
606,2013,20SE,,6,4,10,10,TGM,Sandy,AG,47.8994262
607,2013,20SE,,6,4,10,10,TGM,Sandy,BOBU,555.9562614
608,2013,20SE,,6,4,10,10,TGM,Sandy,SD,62.4307128
609,2013,20SE,,6,4,20,10,TGM,Sandy,AG,6.4583496
610,2013,20SE,,6,4,20,10,TGM,Sandy,BOBU,600.088317
611,2013,20SE,,6,4,20,10,TGM,Sandy,C3PG,29.600769
612,2013,20SE,,6,4,20,10,TGM,Sandy,FORB,67.274475
613,2013,20SE,,6,4,20,10,TGM,Sandy,SD,123.785034
614,2013,20SE,,6,4,20,10,TGM,Sandy,WSPG,59.7397338
615,2013,21N,NonMCLO,1,1,10,2,AGM,Loamy,BOBU,334.7577876
616,2013,21N,NonMCLO,1,1,10,2,AGM,Loamy,C3PG,133.4725584
617,2013,21N,NonMCLO,1,1,10,2,AGM,Loamy,FORB,11.3021118
618,2013,21N,NonMCLO,1,1,10,2,AGM,Loamy,SD,62.4307128
619,2013,21N,NonMCLO,1,1,10,2,AGM,Loamy,WSPG,18.2986572
620,2013,21N,NonMCLO,1,1,20,2,AGM,Loamy,BOBU,277.170837
621,2013,21N,NonMCLO,1,1,20,2,AGM,Loamy,SD,20.4514404
622,2013,21N,NonMCLO,1,1,20,2,AGM,Loamy,WSPG,19.3750488
623,2013,21N,NonMCLO,1,4,10,2,AGM,Loamy,BOBU,315.9209346
624,2013,21N,NonMCLO,1,4,10,2,AGM,Loamy,C3PG,44.6702514
625,2013,21N,NonMCLO,1,4,10,2,AGM,Loamy,FORB,67.8126708
626,2013,21N,NonMCLO,1,4,10,2,AGM,Loamy,SD,17.2222656
627,2013,21N,NonMCLO,1,4,10,2,AGM,Loamy,SS,224.9658444
628,2013,21N,NonMCLO,1,4,20,2,AGM,Loamy,BOBU,297.0840816
629,2013,21N,NonMCLO,1,4,20,2,AGM,Loamy,C3PG,9.6875244
630,2013,21N,NonMCLO,1,4,20,2,AGM,Loamy,FORB,24.218811
631,2013,21N,NonMCLO,1,4,20,2,AGM,Loamy,SD,4.8437622
632,2013,21N,NonMCLO,1,4,20,2,AGM,Loamy,WSPG,117.8648802
633,2013,21N,NonMCLO,2,1,10,2,AGM,Loamy,BOBU,446.702514
634,2013,21N,NonMCLO,2,1,10,2,AGM,Loamy,C3PG,4.3055664
635,2013,21N,NonMCLO,2,1,10,2,AGM,Loamy,FORB,8.072937
636,2013,21N,NonMCLO,2,1,10,2,AGM,Loamy,SD,43.5938598
637,2013,21N,NonMCLO,2,1,20,2,AGM,Loamy,BOBU,585.0188346
638,2013,21N,NonMCLO,2,1,20,2,AGM,Loamy,C3PG,97.9516356
639,2013,21N,NonMCLO,2,1,20,2,AGM,Loamy,FORB,3.7673706
640,2013,21N,NonMCLO,2,1,20,2,AGM,Loamy,SD,50.5904052
641,2013,21N,NonMCLO,2,4,20,2,AGM,Loamy,AG,50.5904052
642,2013,21N,NonMCLO,2,4,20,2,AGM,Loamy,BOBU,1018.804649
643,2013,21N,NonMCLO,2,4,20,2,AGM,Loamy,C3PG,3.7673706
644,2013,21N,NonMCLO,2,4,20,2,AGM,Loamy,FORB,27.9861816
645,2013,21N,NonMCLO,2,4,20,2,AGM,Loamy,SD,29.0625732
646,2013,21N,NonMCLO,3,1,10,2,AGM,Loamy,BOBU,376.73706
647,2013,21N,NonMCLO,3,1,10,2,AGM,Loamy,C3PG,178.1428098
648,2013,21N,NonMCLO,3,1,10,2,AGM,Loamy,FORB,31.7535522
649,2013,21N,NonMCLO,3,1,10,2,AGM,Loamy,SD,45.746643
650,2013,21N,NonMCLO,3,1,10,2,AGM,Loamy,WSPG,24.218811
651,2013,21N,NonMCLO,3,1,20,2,AGM,Loamy,BOBU,285.7819698
652,2013,21N,NonMCLO,3,1,20,2,AGM,Loamy,SD,21.527832
653,2013,21N,NonMCLO,3,4,10,2,AGM,Loamy,AG,5.381958
654,2013,21N,NonMCLO,3,4,10,2,AGM,Loamy,BOBU,472.5359124
655,2013,21N,NonMCLO,3,4,10,2,AGM,Loamy,C3PG,3.2291748
656,2013,21N,NonMCLO,3,4,10,2,AGM,Loamy,FORB,165.7643064
657,2013,21N,NonMCLO,3,4,10,2,AGM,Loamy,SS,768.5436024
658,2013,21N,NonMCLO,3,4,20,2,AGM,Loamy,BOBU,288.4729488
659,2013,21N,NonMCLO,3,4,20,2,AGM,Loamy,C3PG,96.875244
660,2013,21N,NonMCLO,3,4,20,2,AGM,Loamy,FORB,568.8729606
661,2013,21N,NonMCLO,3,4,20,2,AGM,Loamy,SD,9.1493286
662,2013,21N,NonMCLO,3,4,20,2,AGM,Loamy,SS,903.0925524
663,2013,21N,NonMCLO,3,4,20,2,AGM,Loamy,WSPG,18.2986572
664,2013,21N,NonMCLO,4,1,10,2,AGM,Loamy,BOBU,155.5385862
665,2013,21N,NonMCLO,4,1,10,2,AGM,Loamy,C3PG,104.948181
666,2013,21N,NonMCLO,4,1,10,2,AGM,Loamy,FORB,297.6222774
667,2013,21N,NonMCLO,4,1,10,2,AGM,Loamy,SD,18.2986572
668,2013,21N,NonMCLO,4,1,10,2,AGM,Loamy,WSPG,250.7992428
669,2013,21N,NonMCLO,4,1,20,2,AGM,Loamy,BOBU,192.1359006
670,2013,21N,NonMCLO,4,1,20,2,AGM,Loamy,C3PG,559.723632
671,2013,21N,NonMCLO,4,1,20,2,AGM,Loamy,FORB,2.690979
672,2013,21N,NonMCLO,4,1,20,2,AGM,Loamy,SD,6.4583496
673,2013,21N,NonMCLO,4,4,10,2,AGM,Loamy,AG,1.6145874
674,2013,21N,NonMCLO,4,4,10,2,AGM,Loamy,BOBU,823.9777698
675,2013,21N,NonMCLO,4,4,10,2,AGM,Loamy,C3PG,109.2537474
676,2013,21N,NonMCLO,4,4,10,2,AGM,Loamy,FORB,29.0625732
677,2013,21N,NonMCLO,4,4,10,2,AGM,Loamy,SD,12.9166992
678,2013,21N,NonMCLO,4,4,10,2,AGM,Loamy,SS,72.656433
679,2013,21N,NonMCLO,4,4,20,2,AGM,Loamy,BOBU,223.351257
680,2013,21N,NonMCLO,4,4,20,2,AGM,Loamy,C3PG,2.1527832
681,2013,21N,NonMCLO,4,4,20,2,AGM,Loamy,FORB,3.2291748
682,2013,21N,NonMCLO,4,4,20,2,AGM,Loamy,SD,2.1527832
683,2013,24W,NonMCLO,1,1,10,2,TGM,Loamy,AG,151.2330198
684,2013,24W,NonMCLO,1,1,10,2,TGM,Loamy,BOBU,105.4863768
685,2013,24W,NonMCLO,1,1,10,2,TGM,Loamy,C3PG,2.1527832
686,2013,24W,NonMCLO,1,1,10,2,TGM,Loamy,FORB,99.0280272
687,2013,24W,NonMCLO,1,1,10,2,TGM,Loamy,SD,98.4898314
688,2013,24W,NonMCLO,1,1,10,2,TGM,Loamy,WSPG,51.6667968
689,2013,24W,NonMCLO,1,1,20,2,TGM,Loamy,AG,78.5765868
690,2013,24W,NonMCLO,1,1,20,2,TGM,Loamy,BOBU,299.7750606
691,2013,24W,NonMCLO,1,1,20,2,TGM,Loamy,FORB,39.8264892
692,2013,24W,NonMCLO,1,1,20,2,TGM,Loamy,SD,37.1355102
693,2013,24W,NonMCLO,1,4,10,2,TGM,Loamy,BOBU,320.226501
694,2013,24W,NonMCLO,1,4,10,2,TGM,Loamy,C3PG,52.2049926
695,2013,24W,NonMCLO,1,4,10,2,TGM,Loamy,FORB,19.3750488
696,2013,24W,NonMCLO,1,4,10,2,TGM,Loamy,SD,38.2119018
697,2013,24W,NonMCLO,1,4,20,2,TGM,Loamy,AG,4.8437622
698,2013,24W,NonMCLO,1,4,20,2,TGM,Loamy,BOBU,631.3036734
699,2013,24W,NonMCLO,1,4,20,2,TGM,Loamy,FORB,35.5209228
700,2013,24W,NonMCLO,1,4,20,2,TGM,Loamy,SD,57.5869506
701,2013,24W,NonMCLO,2,1,10,2,TGM,Loamy,AG,136.7017332
702,2013,24W,NonMCLO,2,1,10,2,TGM,Loamy,BOBU,458.0046258
703,2013,24W,NonMCLO,2,1,10,2,TGM,Loamy,FORB,13.454895
704,2013,24W,NonMCLO,2,1,10,2,TGM,Loamy,SD,13.454895
705,2013,24W,NonMCLO,2,1,20,2,TGM,Loamy,AG,61.3543212
706,2013,24W,NonMCLO,2,1,20,2,TGM,Loamy,BOBU,189.4449216
707,2013,24W,NonMCLO,2,1,20,2,TGM,Loamy,FORB,5.9201538
708,2013,24W,NonMCLO,2,1,20,2,TGM,Loamy,SD,148.5420408
709,2013,24W,NonMCLO,2,4,10,2,TGM,Loamy,AG,4.3055664
710,2013,24W,NonMCLO,2,4,10,2,TGM,Loamy,BOBU,258.8721798
711,2013,24W,NonMCLO,2,4,10,2,TGM,Loamy,C3PG,35.5209228
712,2013,24W,NonMCLO,2,4,10,2,TGM,Loamy,FORB,9.1493286
713,2013,24W,NonMCLO,2,4,10,2,TGM,Loamy,SD,167.3788938
714,2013,24W,NonMCLO,2,4,20,2,TGM,Loamy,BOBU,260.4867672
715,2013,24W,NonMCLO,2,4,20,2,TGM,Loamy,C3PG,186.2157468
716,2013,24W,NonMCLO,2,4,20,2,TGM,Loamy,FORB,6.9965454
